Video ID,News Channel,Comment ID,Comment,Published At,Likes,Sentiment
9TeYOZWGu8s,C-SPAN,Ugy1YfS-oXSugtfYvX54AaABAg,"God, bless ❤❤ Mr, Donald trump ❤❤ god bless grate America ❤❤❤❤",2024-04-05T14:54:19Z,0,0.8316
9TeYOZWGu8s,C-SPAN,UgxmWCF4-mSSw0rh3Bh4AaABAg,President J Trump and Mark Robinson government God bless all,2024-03-27T22:23:20Z,0,0.5994
9TeYOZWGu8s,C-SPAN,UgwTs9MT0VEVZa78btd4AaABAg,Trump for president again 😊,2024-03-15T16:56:08Z,1,0.0
9TeYOZWGu8s,C-SPAN,UgxHpPQshamIjLlRT4Z4AaABAg,Time is over ....for Biden and all his communists...!,2024-03-10T01:38:03Z,1,0.0
9TeYOZWGu8s,C-SPAN,UgyU8-mHya2A7yfKrzJ4AaABAg,"Trump 💪👍👏👏👏👏 2024,",2024-01-24T17:58:12Z,1,0.0
9TeYOZWGu8s,C-SPAN,UgwFNVUwsQpYSxUs9ZF4AaABAg,The only politician I would ever vote for is the one that doesn't have to badmouth your opponents to make yourself look good stop acting like children and talk only about yourself,2024-01-21T15:30:34Z,0,0.4939
9TeYOZWGu8s,C-SPAN,UgyEXVGSF509ZXpl_8h4AaABAg,🔥🔥🔥,2024-01-15T22:34:48Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgwqDEixBzbF-T7MKMt4AaABAg,😝😝🤘🤘 you da man Donny!!,2024-01-10T02:37:05Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgwuUW-q1LucprMHaI54AaABAg,Ex presidents typically go home and retire.,2024-01-10T01:38:13Z,0,0.0
9TeYOZWGu8s,C-SPAN,Ugz3B6umluP0D1NA8OB4AaABAg,These corrupt bitches aint cheating this time around,2024-01-05T23:02:52Z,0,-0.2444
9TeYOZWGu8s,C-SPAN,Ugz7srQuAHDHXpDsaa54AaABAg,President Trump 2024,2024-01-05T23:02:08Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgztOLtuzJH66_BwZgB4AaABAg,Damn time passed by quickly,2023-12-23T07:11:35Z,1,-0.4019
9TeYOZWGu8s,C-SPAN,Ugy9l3BNd0F5IbgEo9R4AaABAg,"YOU WANNA ENJOY YOUR GAS POWERED VEHICLES ?   YOU KNOW WHAT TO DO, GET RID of this  BRAINWASHED PUPPET Biden  ASAP !!!",2023-12-19T02:59:35Z,0,0.7012
9TeYOZWGu8s,C-SPAN,UgxT01JkfAdWo17gyYJ4AaABAg,Trump 2024,2023-11-13T07:47:47Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgxW-bDiCl2oBFey-6t4AaABAg,I’m a Democrat yet this announcement really does make me very happy.,2023-11-06T23:12:35Z,7,0.6115
9TeYOZWGu8s,C-SPAN,Ugzt0VJSlhAHhpe0nRV4AaABAg,Donald Trump you are my President,2023-11-04T16:05:19Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgwdIJNIu02tiyLO0vR4AaABAg,DONALD JOHN TRUMP GOD SPEED SIR❤️✅,2023-10-20T20:53:20Z,0,0.2732
9TeYOZWGu8s,C-SPAN,UgyvYYdqWcYjEdBYl0N4AaABAg,The Trashy Has Spoken MYEEEEAH!!!,2023-10-16T01:35:10Z,0,0.0
9TeYOZWGu8s,C-SPAN,Ugxr0Pe0VoRKw6QtgaZ4AaABAg,Hey Trump either everyone is plum ignorant or they need hearing aids so if you win get in on Obama care and send everyone a miracle ear and a megaphone for to use to be heard when they should speak up  for free of course for they are to busy making money and don't know how to complain correctly,2023-10-01T01:08:54Z,0,0.8948
9TeYOZWGu8s,C-SPAN,Ugzir0O6y8YcT3VzrQJ4AaABAg,Hey Trump that tin cup rise up from area 51 and the tininutus disease in America from NASA who going to stop it you are me,2023-10-01T00:28:20Z,0,-0.296
9TeYOZWGu8s,C-SPAN,Ugzqdq9zV7_wFV9eaeR4AaABAg,You already know we don't need a tv,2023-10-01T00:24:20Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgzizSjylXsVdNE8gYp4AaABAg,"Hey Trump if you win are you going to finish the wall , how about removing tobacco this time and replace the whole USA with some fine green herb",2023-10-01T00:17:54Z,0,0.6808
9TeYOZWGu8s,C-SPAN,Ugx1ytWfER9a5A2VXMl4AaABAg,Trump 2024!,2023-09-12T20:57:28Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgyLqM1I7bqCv1D8RFV4AaABAg,"don,t believe anything that Donald Jailbird Trump  has to say its nothing but more of his LIES you can never get the truth out of him because he never learn how to tell the truth in his whole life i  just can understand why his supporters are falling and buying his LIES do they not know he is just using them to get what he wants is to become the first Dictator of America to destroy our Great American Democracy to replace it with a Trump Dictatorship like you can find in Russia China North Korea and Iran where if you so much dare speak out against the Government they can have you throw into Prison just as much Trump will do to you so if you love Liberty and freedom everyone must go iout and VOTE against Trump he does not even deserve to be call President only men who still believes in duty honor and country deserve to be call by that name but not him who brings shame and dishonor to his office belongs behind bars in prison in a Orange Jumpsuit,",2023-09-08T07:51:43Z,0,0.1703
9TeYOZWGu8s,C-SPAN,UgxYWwvnwHBvLlEXxUd4AaABAg,"MAGTEB: ""make america greater than ever before""
-Trump",2023-09-05T21:13:34Z,0,0.3612
9TeYOZWGu8s,C-SPAN,Ugzq22Dz2GTlya8q1OJ4AaABAg,please man forget that it’s over let someone younger try for this position,2023-08-29T22:52:37Z,0,0.1027
9TeYOZWGu8s,C-SPAN,UgznsELCU5VmWDAGxXB4AaABAg,They dont want a trump to run because he is triumphant in the mist of all what he us going through right now because after all people dont want a president who is resilient and remains while the going gets tough nooo america wants a president that would give up and cowardly walks away in silence. But to those who want a trump to cowardly back down to his opposition only ordains a competent biden in office. Lets go america your doing great again,2023-08-16T00:09:51Z,0,0.5321
9TeYOZWGu8s,C-SPAN,UgxKIa1wueyrn5CwK8Z4AaABAg,Do you know what’s weird? Trump is weird everything he says about other people is exactly what he is. I am no longer a republican. I just can’t stand the ignorance of stupidity that Trump is putting on the GOP. Only the stupid and ignorant will believe anything that he says. Besides that I don’t vote for a man who says he wants to have sex with his daughter that’s perverted and sick. Trump is lying to a bunch of idiots and they believe him. The charges against you Trump is because you’re a criminal idiot that’s it that’s it,2023-08-08T01:24:48Z,0,-0.9855
9TeYOZWGu8s,C-SPAN,UgxoGcDUDSM23RZa-cF4AaABAg,I think Donald Trump is kidding.,2023-08-05T13:57:40Z,0,0.1027
9TeYOZWGu8s,C-SPAN,UgzLyWikp9fz20vh9FN4AaABAg,Yassssss,2023-08-01T03:34:47Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgxHoi2Bt9DC3j_NYJ14AaABAg,The 🐐 ❤,2023-07-28T04:00:24Z,2,0.0
9TeYOZWGu8s,C-SPAN,UgwJMc5llOFVP4F4Z8d4AaABAg,Greatest announcement in US history(other than killing bin Laden),2023-07-12T23:15:54Z,1,-0.0516
9TeYOZWGu8s,C-SPAN,UgzkSNvUaF8izhVBv2V4AaABAg,CRIMINAL JOE THINKS HE CAN CHEAT AGAIN!!! TRUMP 2024!!,2023-07-06T07:09:40Z,2,-0.876
9TeYOZWGu8s,C-SPAN,UgwFPRuAW7RF9OgJ7hh4AaABAg,yessirrr. trump 2024,2023-07-03T15:59:21Z,1,0.0
9TeYOZWGu8s,C-SPAN,Ugyxf5E7CneoO3onEp54AaABAg,"I’ll be honest, I cheered when Biden became president, then he started doing president stuff and I completely regretted celebrating our downfall",2023-06-21T09:23:29Z,6,0.8265
9TeYOZWGu8s,C-SPAN,UgyMbdI8Lkm9o7Z_Bbh4AaABAg,Respect,2023-06-09T05:06:59Z,0,0.4767
9TeYOZWGu8s,C-SPAN,UgzitGJmzyrgxjMbtbR4AaABAg,Trump/DeSantis 2024   then DeSantis/Owens 2028.  That's how they should do it. Trump has to win this election so he can get everything organized for them and our country.,2023-05-31T18:09:47Z,0,0.5859
9TeYOZWGu8s,C-SPAN,UgxvRcdQo3WNAqbfJf14AaABAg,Finish building that wall,2023-05-31T12:01:40Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgzHcRpWrLlmQ5yIrqx4AaABAg,Does anyone have the video where joe biden says welcome to the state of florida in idaho?,2023-05-27T22:57:45Z,0,0.4588
9TeYOZWGu8s,C-SPAN,Ugwdw6YTRtJNNstjAuJ4AaABAg,The america people fucked with  biden being our president he reminds me of master ogwa walking around saying the most random things 😂 we really need trump back or at least someone to lead america,2023-05-26T13:39:11Z,0,-0.6597
9TeYOZWGu8s,C-SPAN,UgxWyj6zO-KiiHFGivZ4AaABAg,"Thank you Judge for Trump Gag order, this Country America has been severely damaged,misused by Trump and his long arm of
 crime, sickness and hatred.
Trump has no business even allowed to have the audacity to believe he can just take a shit on American people's house and be allowed to think the American people deserves his constant criminality, Trump is a hater, a divider and most of all has no morals, no soul and last a very damaged brain.
Lock 🔐 🔐 🔐 🔐 🔐 🔐 🔐
We Americans love our country and we need peace from TrumpTrash.

Did Trump make America great again???
Did Trump make America great again????
Thank you Judge for Trump Gag order, this Country America has been severely damaged,misused by Trump and his long arm of
 crime, sickness and hatred.
Trump has no business even allowed to have the audacity to believe he can just take a shit on American people's house and be allowed to think the American people deserves his constant criminality, Trump is a hater, a divider and most of all has no morals, no soul and last a very damaged brain.
Lock 🔐 🔐 🔐 🔐 🔐 🔐 🔐
We Americans love our country and we need peace from TrumpTrash.

Did Trump make America great again???
Did Trump make America great again????
Thank you Judge for Trump Gag order, this Country America has been severely damaged,misused by Trump and his long arm of
 crime, sickness and hatred.
Trump has no business even allowed to have the audacity to believe he can just take a shit on American people's house and be allowed to think the American people deserves his constant criminality, Trump is a hater, a divider and most of all has no morals, no soul and last a very damaged brain.
Lock 🔐 🔐 🔐 🔐 🔐 🔐 🔐
We Americans love our country and we need peace from TrumpTrash.

Did Trump make America great again???
Did Trump make America great again????",2023-05-10T08:31:35Z,0,-0.9791
9TeYOZWGu8s,C-SPAN,UgwJk1t5MMpPgFcCXh54AaABAg,Wasn’t there a time when the US Office of the President required a person of high moral character. Our country have gone to the dogs.,2023-05-09T23:47:42Z,0,0.0
9TeYOZWGu8s,C-SPAN,Ugz-z-fjK3pqOpdOfRJ4AaABAg,Trump we need you now more than you can imagine. Trump 2024 Save America and make America great again. Let's go Brandon.,2023-05-02T12:48:54Z,3,0.8074
9TeYOZWGu8s,C-SPAN,UgxfzWls3Dx8KExBPhF4AaABAg,"Trump and Biden are both running for reelection in 2024, buckle up guys this is gonna to be a movie.",2023-04-28T18:50:43Z,2,0.0
9TeYOZWGu8s,C-SPAN,UgxL9mHY533xZhKBM994AaABAg,"Ok, so if Trump is convicted of RAPE in his civil trial. We will see people's true colors. If you still vote for someone that RAPED a woman, then maybe you need to be looked into. An just maybe you should be put on the Sex Offender list. Just so you know, rape is bad an should definitely not support rape !!!!!!!",2023-04-28T11:15:18Z,0,-0.9786
9TeYOZWGu8s,C-SPAN,Ugzbia-LbN4K-HHHwtx4AaABAg,LETS GOOOO,2023-04-24T22:18:28Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgwvXRRGdZN5Wd1A66t4AaABAg,Can't wait for him to fix our broken country,2023-04-09T09:14:17Z,0,-0.4767
9TeYOZWGu8s,C-SPAN,Ugy_yOgfFrJD8lmTZ4x4AaABAg,"God Bless America...Veterans for Donald J. Trump in 2024...My fellow veterans, the time has come for us to take up our sacred oath and join in the fight to make our beloved nation great again!",2023-04-06T16:00:38Z,0,0.9041
9TeYOZWGu8s,C-SPAN,UgxGnRoF_76YRnKeU1J4AaABAg,Trump 2024,2023-04-03T12:57:47Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgwlB7f9KTR-GNAbsP94AaABAg,President Trump 2024!,2023-03-28T18:29:17Z,1,0.0
9TeYOZWGu8s,C-SPAN,UgxWceV9NkhoGTw7s5R4AaABAg,Ukraine conflict will be ended if trump become a president,2023-03-24T06:51:15Z,2,-0.3182
9TeYOZWGu8s,C-SPAN,UgzwCZBMUeheMWzqp_94AaABAg,Yes yes yes yes,2023-03-23T21:41:30Z,0,0.8689
9TeYOZWGu8s,C-SPAN,UgwIzPvO0hjDJmyKmYp4AaABAg,❤❤❤❤❤❤❤love u,2023-03-23T21:40:54Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgyO-ipSVyoXwNp3J0N4AaABAg,to all residence in usa please vote trump again as your president because the world is endangered please vote trump again,2023-03-23T08:05:20Z,1,0.5574
9TeYOZWGu8s,C-SPAN,UgwSkhZZh79o10ZlIWF4AaABAg,Yesssss sirrr 🔥,2023-03-18T15:01:43Z,2,0.0
9TeYOZWGu8s,C-SPAN,UgztMsh1AJYYq0SIlml4AaABAg,God save america from sleepy joe.,2023-03-18T13:55:37Z,1,0.6486
9TeYOZWGu8s,C-SPAN,UgyzJxov_4vEoM-x_Bx4AaABAg,Thank God my always to be President!!!,2023-03-18T03:03:30Z,4,0.6679
9TeYOZWGu8s,C-SPAN,UgzPgtABTQsJWbKcKpp4AaABAg,God bless president Trump. He will shut down the democrat lies that are corrupting all mankind! No more boys in girls locker rooms!,2023-03-14T07:18:43Z,2,-0.1739
9TeYOZWGu8s,C-SPAN,UgxYxd9IAdAk8LwTLed4AaABAg,Thank God I am not American (or rather American't).,2023-03-12T19:29:47Z,0,0.5574
9TeYOZWGu8s,C-SPAN,UgxYkwZOYlQ8pVaIVvN4AaABAg,"Hey bro , if you can fix all this this nonsense trans/gay stuff that’s going on in America, etc etc.. I’m standing with you.",2023-03-12T17:04:09Z,2,-0.481
9TeYOZWGu8s,C-SPAN,Ugxt5vpTdjMgsg_HXhh4AaABAg,Trump 2024 🇺🇸,2023-03-08T16:10:07Z,1,0.0
9TeYOZWGu8s,C-SPAN,Ugy9MO3ujOzUBuIMfz14AaABAg,Yessir Save America🇺🇸🙌,2023-03-07T01:27:11Z,1,0.4939
9TeYOZWGu8s,C-SPAN,Ugx5kAm2osm5gTjEK_B4AaABAg,Lock him up!,2023-03-05T11:21:22Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgzJ_Q2YuRt3iTtzXiZ4AaABAg,Good play for dounld trump. All he went went down Florida and pull out of his pocket a part house keys And shook them around and  say *oh btw I'm going try go for presidents again* 0:35,2023-02-25T07:50:02Z,0,0.5994
9TeYOZWGu8s,C-SPAN,UgwhRsvQntcMYIoFgYN4AaABAg,I’m just saying we weren’t being threatened about war when he was in office 🤷‍♂️ THIS DUDE COULD LITERALLY CALL KIM like tell China to stop trippin 😒😂,2023-02-20T18:32:19Z,0,-0.765
9TeYOZWGu8s,C-SPAN,UgyIswVGMdNHkWzm-B94AaABAg,X GON GIVE IT TO YA ! GON GIVE IT TO YA !🤣,2023-02-20T18:28:39Z,2,0.0
9TeYOZWGu8s,C-SPAN,UgySVTRFrpnD4fo5yH14AaABAg,Pres Trump do you know why the democrats dont campaign? because while you are busy they run house to house and harvest the votes pay money if necessary .If elections were fair I could beat that good for nothing Biden . You change the elections law or you play by their rules,2023-02-20T01:49:19Z,1,0.7351
9TeYOZWGu8s,C-SPAN,Ugz_w2XEsFyuyNdzHsN4AaABAg,I prefer DeSantis and I'm not Republican!!,2023-02-18T03:48:50Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgwmoCTRwnZgYPeorgt4AaABAg,God bless president trump. One of the best USA presidents of all time!,2023-02-17T02:45:55Z,3,0.8553
9TeYOZWGu8s,C-SPAN,UgxnPKwq5JW71RY1avB4AaABAg,"President Trump,, I am 65 years old and I am not in politics. But please get in the White House as soon as possible. You are the chosen one from Jesus to bring back our nation. I always wanted you to be here as President of the United States of America 🇺🇸. Please don't get in any more trouble. We the people of God's love want you to be our leader. I pray for America 🇺🇸 🙏 I'm in Germany and I want America great again. Our for fathers dyed for our freedom. In God we trust 🙏 Amen 🙏",2023-02-16T20:45:01Z,32,0.9756
9TeYOZWGu8s,C-SPAN,UgxMCn6prfDVP_2mCC94AaABAg,"I'm not a big Trump supporter but I'm not a never Trumper either...
That's what I say every time I make a statement involving Mr Trump....
The reason I say that it's because I've come to the conclusion that Trump isn't right for the office of president. The only reason I say that is because half of the ignorant people in this country that aren't capable of realizing that the man is good for this country. We're better off with Mr Desantis because all they're going to do is continuously try to impeach the man and  negate anything he's tries to do and each and everyone of you know this already....The FBI the CIA the Democrats have turned into weapons against the Republican party as far as I'm concerned we need to abolish all three of them.. well not all three of them but at least the CIA and the FBI...
We need the the Democrats to keep the Republicans honest and each and everyone of you know that. Just as much as we need the Republicans to keep the Democrats honest.... And each and everyone of you should already know this and if you don't you weren't School properly....",2023-02-16T11:42:22Z,0,0.8647
9TeYOZWGu8s,C-SPAN,UgxiNTf0ulLBlcXVWZ14AaABAg,TRUMP over wall street backed Desantis any day!,2023-02-15T13:23:42Z,0,0.1007
9TeYOZWGu8s,C-SPAN,UgyWXjLwufgMz0KVIFJ4AaABAg,"Article II, Section I of the U.S. Constitution, which contains the following language establishing the method of electing presidents and vice presidents.

    The Electors shall meet in their respective States, and vote by Ballot for two Persons, of whom one at least shall not be an Inhabitant of the same State with themselves.If TRUMP AND DESANTIS were on the same ticket FL could not send Electors for this ticket.",2023-02-15T13:22:39Z,4,0.4215
9TeYOZWGu8s,C-SPAN,UgwhWShlssaVDUflVPB4AaABAg,"Trump has already shown what he will do if he loses an election. Does anyone want another insurrection? If so, vote for Trump to overthrow our Government.",2023-02-15T01:26:40Z,0,-0.25
9TeYOZWGu8s,C-SPAN,UgwUKFX-BJnYqjqtCuV4AaABAg,trump's 2024 go win,2023-02-14T23:45:33Z,0,0.5859
9TeYOZWGu8s,C-SPAN,UgxcO8xFDUz8RzYRe514AaABAg,If he wins. I will kill myself and i am not joking.,2023-02-14T01:23:48Z,0,-0.3952
9TeYOZWGu8s,C-SPAN,Ugwby-v-2yNDae2GaEl4AaABAg,He actually hasn't aged in 6yrs,2023-02-13T18:47:38Z,9,0.0
9TeYOZWGu8s,C-SPAN,Ugz0_vTgMRZV_xIzrNN4AaABAg,"It will be an interesting time between now and the 2024 election.  Gaining the nomination will be somewhat more difficult for Trump given what has happened to him and the apparent popularity of DeSantis.  Just my opinion, but I think that the Republican party would be wise to choose someone other than Trump.",2023-02-12T00:31:16Z,9,0.8944
9TeYOZWGu8s,C-SPAN,UgxkWyT0inhTDvDp0wZ4AaABAg,Trump 2024 🇺🇲❤️,2023-02-12T00:02:52Z,0,0.0
9TeYOZWGu8s,C-SPAN,Ugyi1sJQtfDLigRLkcx4AaABAg,"Let us Not Forget,,,Trump banned travel, confined you to your Home, caused millions to go unemployed, claimed fraud...what a communist",2023-02-11T13:05:54Z,0,-0.4588
9TeYOZWGu8s,C-SPAN,UgyAxo1xdz-Lau8Zynl4AaABAg,K IM BACK BOSS ♥️▶️👉⚡⚡⚡,2023-02-08T18:44:25Z,1,0.0
9TeYOZWGu8s,C-SPAN,UgwzEv06sledToZigeZ4AaABAg,Let’s Make America Great Again,2023-02-07T21:38:13Z,2,0.6249
9TeYOZWGu8s,C-SPAN,UgzTqqhgcQYhiGXcQr14AaABAg,The country needs Donald Trump for president and Judge Judy as Vice President. Those two will run American very smoothly,2023-02-06T15:35:26Z,0,0.0
9TeYOZWGu8s,C-SPAN,Ugz0BTTUlDKzgEKpvJZ4AaABAg,Only 2 Genders,2023-02-03T07:11:17Z,1,0.0
9TeYOZWGu8s,C-SPAN,UgzzzHCNxs6YDEOBCnN4AaABAg,TRUMP IS 76 YEARS OLD AND BIDEN IS 80. THERE IS 4 YEAR DIFFERENCE FOR THOSE WHO CALL JOE BIDEN OLD.. TRUMP IS OLD AF HIMSELF,2023-02-03T01:37:55Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgxlsvkDko4pSmx-_gJ4AaABAg,Great news!  Love Trump!!!,2023-02-03T00:43:09Z,0,0.8877
9TeYOZWGu8s,C-SPAN,UgxuPkKE-IgsbueqM9V4AaABAg,Here.We.Go,2023-02-02T22:02:54Z,0,0.0
9TeYOZWGu8s,C-SPAN,Ugx2Gy0i5TfxJfEfzS14AaABAg,I can’t wait,2023-02-02T21:18:11Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgwbDjuZE6N69G7w4ad4AaABAg,TRUMP 2024 🇺🇸💯,2023-02-02T15:06:55Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgzA4ZAuLejeZFKs83Z4AaABAg,"king now 9,000 free houses per white male end trade copr bank landlord immigraiton and burn anti whtie racists for treason",2023-02-02T14:02:43Z,0,-0.6597
9TeYOZWGu8s,C-SPAN,UgzfIIfVgG6gTN-CrXJ4AaABAg,"Considering every president we’ve ever had has been a Luciferian deep state puppet except maybe JFK, I’ll be curious to see if they install Trump back in again or not.",2023-02-01T21:50:03Z,0,0.3182
9TeYOZWGu8s,C-SPAN,Ugy7Xi4aXY2GsvIYled4AaABAg,F... WHACKJOB! Joke is not him anymore- it is your country's pathetic judicial system who cannot noose him!,2023-02-01T11:07:07Z,0,-0.4738
9TeYOZWGu8s,C-SPAN,UgyXH4wh7pDJkxuI2_d4AaABAg,Fuck the left!,2023-02-01T01:14:11Z,0,-0.5848
9TeYOZWGu8s,C-SPAN,Ugyqlj3iGDeRv_Bfytd4AaABAg,O U R   G O D   I S   A N   A W E S O M E   G O D,2023-02-01T01:06:15Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgzQChLVrohtagF0l_R4AaABAg,"Trump will not win. Colleges, the media, Hollywood, etc will make a full blown anti-Trump campaign worse than the first one. They will also have a covid outbreak right before the election to use voting by mail again which helped Biden win. Unfortunately the left will target the young as they are ignorant of socialist policy and more and will all be made to vote for the leftist which will likely be someone like AOC or similar.",2023-01-31T15:20:05Z,0,-0.8819
9TeYOZWGu8s,C-SPAN,Ugx5sX2knna3B_I2STR4AaABAg,"Okay bring it on. If he wins. I support the Dems launching more investigations, impeachments to slow the relentless lies and corruption.",2023-01-30T23:38:14Z,0,0.6908
9TeYOZWGu8s,C-SPAN,UgxCa5VUUR34id3Dqth4AaABAg,Hey guys what do you think about the way Trump is portrayed in media such as the New York Times?,2023-01-30T21:12:47Z,0,0.0
9TeYOZWGu8s,C-SPAN,Ugwwfr8gmbYYZwH_XMt4AaABAg,Trump already lost.,2023-01-30T21:00:33Z,0,-0.3182
9TeYOZWGu8s,C-SPAN,UgwprcU9CIJb2yc8D1F4AaABAg,TRUMP 2024,2023-01-29T17:20:34Z,1,0.0
9TeYOZWGu8s,C-SPAN,UgzjsLi6ZUKfGyqnDBd4AaABAg,"T says he is committed. He ought to be.

!",2023-01-29T15:05:07Z,0,0.3382
9TeYOZWGu8s,C-SPAN,UgxYmGugOOC5e3qzC394AaABAg,He cant win. I really want him too but he simply can't. They made sure of that.,2023-01-29T10:20:42Z,0,-0.5717
9TeYOZWGu8s,C-SPAN,UgxchlE_ul9m5vLZKwB4AaABAg,"While political ignorance is often rational behavior for individuals, it can lead to terrible collective outcomes. It does not matter much if any one voter is ignorant, but it does matter if we have an entire electorate that is that way. This is exactly how we ended up with Joe Biden, who is systematically destroying our country with inflation the highest in 40 years (1.4% when Trump left office), unabated immigration (was under control under Trump), crime running rampant in large cities and not being prosecuted, foreign policy failures and so on. Without question , I will vote in 2024 for DJT...",2023-01-28T18:44:19Z,0,-0.9466
9TeYOZWGu8s,C-SPAN,UgyCqcyvQOTQxVMhUY94AaABAg,Did you know Trump pardoned 3 former Congressmen for a variety of crimes.  One was violation of campaign finance laws.  Pled guilty.  Drawing the swamp.  One was ripping off a charity guilty by jury verdict. Draining the swamp.  One was securities fraud. Guilty by jury verdict.  Drawing the swamp.  Your hero is the swamp.,2023-01-26T11:37:07Z,0,-0.5719
9TeYOZWGu8s,C-SPAN,Ugy68r2LO0jzND6l-_p4AaABAg,U get my vote Trump,2023-01-26T02:58:58Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgzzeTBx8EH6U1qD0Ud4AaABAg,Love u president Trump,2023-01-26T02:58:14Z,0,0.6369
9TeYOZWGu8s,C-SPAN,UgxVsPCyjxODiYWpdel4AaABAg,Trump got my vote 2024,2023-01-26T02:57:48Z,1,0.0
9TeYOZWGu8s,C-SPAN,UgzrybEdtMTFLx_bg3h4AaABAg,Trump winning 2024,2023-01-26T02:57:10Z,0,0.5267
9TeYOZWGu8s,C-SPAN,UgzvgQlEt5apPdzo4m54AaABAg,2024,2023-01-26T02:56:51Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgybLm9wsqv7vGPPogd4AaABAg,Love u president Trump,2023-01-26T02:56:14Z,0,0.6369
9TeYOZWGu8s,C-SPAN,UgyMsSyTHpUfOBQVmQB4AaABAg,"Love u president Trump 
2024. U got my vote",2023-01-26T02:55:03Z,0,0.6369
9TeYOZWGu8s,C-SPAN,UgzhfaVc-PPOstnGbu54AaABAg,Make America great again,2023-01-24T22:05:43Z,0,0.6249
9TeYOZWGu8s,C-SPAN,Ugz-Z2lRMk_AsHMKt7N4AaABAg,GOOD JOB,2023-01-24T14:34:27Z,0,0.4404
9TeYOZWGu8s,C-SPAN,UgxXajnLnUTSwSmxyTB4AaABAg,We need Trump again he was such an honest president and destroyed everyone my opinion.,2023-01-22T23:02:46Z,0,0.0258
9TeYOZWGu8s,C-SPAN,Ugxh5xWtXsdAYh2XZ-14AaABAg,🤦🏻‍♂️,2023-01-22T14:15:59Z,1,0.0
9TeYOZWGu8s,C-SPAN,UgxGiyLXZ6GZ3l5NQSh4AaABAg,Trump 2024!!,2023-01-21T06:51:06Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgzWbB2DQBI69z41DmF4AaABAg,"I seriously doupt trump will make it, especially when the Dems and the media will attack him for another four more years. The Dems and the media makes me sick to the point where I will throw up in my pants.",2023-01-20T09:21:29Z,0,-0.7964
9TeYOZWGu8s,C-SPAN,UgzKI0GX4QjDWoMI-3N4AaABAg,AMERICA ASKS YOU TO SEND KFC DAILY TO TRUMP SO HE STROKES OUT BEFORE THE ELECTION FIRST CONVICT TRUMP FOR HAVING CLASSIFIED DOCUMENTS  THEN GO AFTER BIDEN FOR MISPLACING CLASSIFIED DOCUMENTS,2023-01-19T18:11:41Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgwZW6tyB8iA8nXvVV94AaABAg,"If the  thing was rigged like he said it was why in the hell would he want to run again,  unless he lied like he usually does.",2023-01-18T18:58:25Z,0,-0.6597
9TeYOZWGu8s,C-SPAN,UgxvHd4xjngWQ1LovPN4AaABAg,Do any of you remember when we used to treat mental illness rather then encourage it?,2023-01-18T16:07:51Z,0,0.5106
9TeYOZWGu8s,C-SPAN,UgwtBCL74J5RrtWsIB14AaABAg,Great! I will vote for Trump. Trump will put Joe meathead Biden to shame. We need the moron Biden out of here. He is a spy for China.,2023-01-16T22:10:52Z,0,-0.3595
9TeYOZWGu8s,C-SPAN,Ugya5kRJ84SRlrW6BvB4AaABAg,"When Trump reveals the horrific behavior of DeSantis while stationed at GITMO as a ""human rights"" officer & standing by witnessing torture on innocent teenage prisoners, I predict that DeSantis will drop out. These former prisoners revealed what DeSantis did and said. They're all here on YouTube. DeSantis has an evil streak, a dark side to his thinking and morals. Deep State hack",2023-01-16T15:06:45Z,0,-0.9638
9TeYOZWGu8s,C-SPAN,Ugy98DY6tduJTsWUa8N4AaABAg,Didn’t The Simpson’s have him being president two different terms? 😆,2023-01-07T14:03:41Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgwC3NkfRwXGaIowoJh4AaABAg,Mail-in ballots will guarantee he won't win. The cards are all stacked against him.,2023-01-06T02:54:18Z,0,-0.2668
9TeYOZWGu8s,C-SPAN,Ugw19gvwkb2cVfOVyrt4AaABAg,Trump FOREVER,2023-01-05T00:11:24Z,0,0.0
9TeYOZWGu8s,C-SPAN,UgyCAarAlV4UcNjngpN4AaABAg,Yahoooo,2023-01-05T00:10:06Z,0,0.0
